scraping_date,book_title,category,price,rating,instock,availability,UPC,link
2022-12-20,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",Sequential Art,Â£46.96,5,In stock,1,3cdca3b4a93980f5,https://books.toscrape.com/catalogue/rat-queens-vol-1-sass-sorcery-rat-queens-collected-editions-1-5_46/index.html
2022-12-20,"Paper Girls, Vol. 1 (Paper Girls #1-5)",Sequential Art,Â£21.71,4,In stock,1,bcbcbcf0f6ed196f,https://books.toscrape.com/catalogue/paper-girls-vol-1-paper-girls-1-5_44/index.html
2022-12-20,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",Sequential Art,Â£29.87,3,In stock,1,326825e02a198cf6,https://books.toscrape.com/catalogue/ouran-high-school-host-club-vol-1-ouran-high-school-host-club-1_43/index.html
2022-12-20,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",Sequential Art,Â£39.39,4,In stock,1,35a60467893aa168,https://books.toscrape.com/catalogue/ms-marvel-vol-1-no-normal-ms-marvel-2014-2015-1_34/index.html
2022-12-20,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",Sequential Art,Â£45.24,3,In stock,1,6fe02600f322a0a9,https://books.toscrape.com/catalogue/hawkeye-vol-1-my-life-as-a-weapon-hawkeye-1_24/index.html
2022-12-20,"Giant Days, Vol. 1 (Giant Days #1-4)",Sequential Art,Â£56.76,4,In stock,1,eb0fe24bbc845ecc,https://books.toscrape.com/catalogue/giant-days-vol-1-giant-days-1-4_22/index.html
2022-12-20,"Fruits Basket, Vol. 1 (Fruits Basket #1)",Sequential Art,Â£40.28,5,In stock,1,72e6fbf4f6382557,https://books.toscrape.com/catalogue/fruits-basket-vol-1-fruits-basket-1_21/index.html
2022-12-20,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",Sequential Art,Â£34.65,5,In stock,1,099fae4a0705d63b,https://books.toscrape.com/catalogue/bleach-vol-1-strawberry-and-the-soul-reapers-bleach-1_7/index.html
2022-12-20,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",Sequential Art,Â£57.06,4,In stock,1,bfd5e1701c862ac3,https://books.toscrape.com/catalogue/ajin-demi-human-volume-1-ajin-demi-human-1_4/index.html
2022-12-20,The Secret Garden,Classics,Â£15.08,4,In stock,5,abbb492978ff656d,https://books.toscrape.com/catalogue/the-secret-garden_413/index.html
2022-12-20,The Metamorphosis,Classics,Â£28.58,1,In stock,5,93379e3a2072a01b,https://books.toscrape.com/catalogue/the-metamorphosis_409/index.html
2022-12-20,The Pilgrim's Progress,Classics,Â£50.26,2,In stock,4,6053ddf69c967d5f,https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
2022-12-20,The Hound of the Baskervilles (Sherlock Holmes #5),Classics,Â£14.82,2,In stock,4,6587f46697fc4443,https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
2022-12-20,Little Women (Little Women #1),Classics,Â£28.07,4,In stock,4,deda806b68b0aa11,https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
2022-12-20,Gone with the Wind,Classics,Â£32.49,3,In stock,4,23310ce84d3c9f85,https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
2022-12-20,Candide,Classics,Â£58.63,3,In stock,4,2798974abc8a58a8,https://books.toscrape.com/catalogue/candide_316/index.html
2022-12-20,Animal Farm,Classics,Â£57.22,3,In stock,4,1451b55e5e56bb89,https://books.toscrape.com/catalogue/animal-farm_313/index.html
2022-12-20,Wuthering Heights,Classics,Â£17.73,3,In stock,3,5a7ff9aaa3168878,https://books.toscrape.com/catalogue/wuthering-heights_307/index.html
2022-12-20,The Picture of Dorian Gray,Classics,Â£29.70,2,In stock,3,b9f6305a3d650e2c,https://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
2022-12-20,The Complete Stories and Poems (The Works of Edgar Allan Poe [Cameo Edition]),Classics,Â£26.78,4,In stock,3,cad70d6ffd53912f,https://books.toscrape.com/catalogue/the-complete-stories-and-poems-the-works-of-edgar-allan-poe-cameo-edition_238/index.html
2022-12-20,Beowulf,Classics,Â£38.35,2,In stock,3,3fb69f34e178d494,https://books.toscrape.com/catalogue/beowulf_126/index.html
2022-12-20,And Then There Were None,Classics,Â£35.01,2,In stock,3,cfe350b20d23b02b,https://books.toscrape.com/catalogue/and-then-there-were-none_119/index.html
2022-12-20,The Story of Hong Gildong,Classics,Â£43.19,4,In stock,1,32d035df92ab9080,https://books.toscrape.com/catalogue/the-story-of-hong-gildong_84/index.html
2022-12-20,The Little Prince,Classics,Â£45.42,2,In stock,1,1aeca7d078d57deb,https://books.toscrape.com/catalogue/the-little-prince_72/index.html
2022-12-20,Sense and Sensibility,Classics,Â£37.46,1,In stock,1,35e44170702139a4,https://books.toscrape.com/catalogue/sense-and-sensibility_49/index.html
2022-12-20,Of Mice and Men,Classics,Â£47.11,2,In stock,1,39592d9d72e717c4,https://books.toscrape.com/catalogue/of-mice-and-men_37/index.html
2022-12-20,Emma,Classics,Â£32.93,2,In stock,1,2e69730561ed70ad,https://books.toscrape.com/catalogue/emma_17/index.html
2022-12-20,Alice in Wonderland (Alice's Adventures in Wonderland #1),Classics,Â£55.53,1,In stock,1,cd2a2a70dd5d176d,https://books.toscrape.com/catalogue/alice-in-wonderland-alices-adventures-in-wonderland-1_5/index.html
2022-12-20,Sophie's World,Philosophy,Â£15.94,5,In stock,18,6be3beb0793a53e7,https://books.toscrape.com/catalogue/sophies-world_966/index.html
2022-12-20,The Death of Humanity: and the Case for Life,Philosophy,Â£58.11,4,In stock,16,bd261725b99f5983,https://books.toscrape.com/catalogue/the-death-of-humanity-and-the-case-for-life_932/index.html
2022-12-20,The Stranger,Philosophy,Â£17.44,4,In stock,15,f5a92cff83897d48,https://books.toscrape.com/catalogue/the-stranger_861/index.html
2022-12-20,Proofs of God: Classical Arguments from Tertullian to Barth,Philosophy,Â£54.21,1,In stock,8,d56d0710668bb39c,https://books.toscrape.com/catalogue/proofs-of-god-classical-arguments-from-tertullian-to-barth_538/index.html
2022-12-20,Kierkegaard: A Christian Missionary to Christians,Philosophy,Â£47.13,1,In stock,8,0cf57cb49272fd37,https://books.toscrape.com/catalogue/kierkegaard-a-christian-missionary-to-christians_527/index.html
2022-12-20,"At The Existentialist CafÃ©: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",Philosophy,Â£29.93,5,In stock,7,6b52904b2ab91bf6,https://books.toscrape.com/catalogue/at-the-existentialist-cafe-freedom-being-and-apricot-cocktails-with-jean-paul-sartre-simone-de-beauvoir-albert-camus-martin-heidegger-edmund-husserl-karl-jaspers-maurice-merleau-ponty-and-others_459/index.html
2022-12-20,Critique of Pure Reason,Philosophy,Â£20.75,1,In stock,5,429b4a811bef386c,https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html
2022-12-20,"Run, Spot, Run: The Ethics of Keeping Pets",Philosophy,Â£20.02,1,In stock,2,b0e479be03911916,https://books.toscrape.com/catalogue/run-spot-run-the-ethics-of-keeping-pets_106/index.html
2022-12-20,The Nicomachean Ethics,Philosophy,Â£36.34,1,In stock,1,5c10b64db3e4f228,https://books.toscrape.com/catalogue/the-nicomachean-ethics_75/index.html
2022-12-20,Meditations,Philosophy,Â£25.89,2,In stock,1,4f19709e47883df5,https://books.toscrape.com/catalogue/meditations_33/index.html
2022-12-20,Beyond Good and Evil,Philosophy,Â£43.38,1,In stock,1,08672cd59171d5e4,https://books.toscrape.com/catalogue/beyond-good-and-evil_6/index.html
2022-12-20,Chase Me (Paris Nights #2),Romance,Â£25.27,5,In stock,19,c2e46a2ee3b4a322,https://books.toscrape.com/catalogue/chase-me-paris-nights-2_977/index.html
2022-12-20,Black Dust,Romance,Â£34.53,5,In stock,19,00bfed9e18bb36f3,https://books.toscrape.com/catalogue/black-dust_976/index.html
2022-12-20,Her Backup Boyfriend (The Sorensen Family #1),Romance,Â£33.97,1,In stock,16,2a97cffe61c3c4c7,https://books.toscrape.com/catalogue/her-backup-boyfriend-the-sorensen-family-1_896/index.html
2022-12-20,First and First (Five Boroughs #3),Romance,Â£15.97,4,In stock,16,9e28048cea8d41f7,https://books.toscrape.com/catalogue/first-and-first-five-boroughs-3_893/index.html
2022-12-20,Fifty Shades Darker (Fifty Shades #2),Romance,Â£21.96,1,In stock,16,7add3f8e49ec0826,https://books.toscrape.com/catalogue/fifty-shades-darker-fifty-shades-2_892/index.html
2022-12-20,The Wedding Dress,Romance,Â£24.12,1,In stock,15,623e1a180426039b,https://books.toscrape.com/catalogue/the-wedding-dress_864/index.html
2022-12-20,Suddenly in Love (Lake Haven #1),Romance,Â£55.99,2,In stock,15,203b7f94b7d6115f,https://books.toscrape.com/catalogue/suddenly-in-love-lake-haven-1_835/index.html
2022-12-20,Something More Than This,Romance,Â£16.24,4,In stock,15,ca71e72655bece85,https://books.toscrape.com/catalogue/something-more-than-this_834/index.html
2022-12-20,Doing It Over (Most Likely To #1),Romance,Â£35.61,3,In stock,15,3a11bb962ff45b78,https://books.toscrape.com/catalogue/doing-it-over-most-likely-to-1_802/index.html
2022-12-20,The Wedding Pact (The O'Malleys #2),Romance,Â£32.61,3,In stock,14,c5cb9f885d8b3621,https://books.toscrape.com/catalogue/the-wedding-pact-the-omalleys-2_767/index.html
2022-12-20,Hold Your Breath (Search and Rescue #1),Romance,Â£28.82,1,In stock,14,0b165bd4b9f42fd5,https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html
2022-12-20,Dirty (Dive Bar #1),Romance,Â£40.83,4,In stock,12,df7e628bad5782b4,https://books.toscrape.com/catalogue/dirty-dive-bar-1_615/index.html
2022-12-20,Take Me Home Tonight (Rock Star Romance #3),Romance,Â£53.98,3,In stock,11,cf62fa272b5f0fa3,https://books.toscrape.com/catalogue/take-me-home-tonight-rock-star-romance-3_605/index.html
2022-12-20,Off the Hook (Fishing for Trouble #1),Romance,Â£47.67,3,In stock,11,b783ce08802cd1d1,https://books.toscrape.com/catalogue/off-the-hook-fishing-for-trouble-1_601/index.html
2022-12-20,A Gentleman's Position (Society of Gentlemen #3),Romance,Â£14.75,5,In stock,11,40c4bf520c17de54,https://books.toscrape.com/catalogue/a-gentlemans-position-society-of-gentlemen-3_584/index.html
2022-12-20,"Sit, Stay, Love",Romance,Â£20.90,3,In stock,7,bd087cf6a846db75,https://books.toscrape.com/catalogue/sit-stay-love_486/index.html
2022-12-20,A Girl's Guide to Moving On (New Beginnings #2),Romance,Â£31.30,1,In stock,5,cf3b86489890b9f2,https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html
2022-12-20,The Perfect Play (Play by Play #1),Romance,Â£59.99,3,In stock,4,9cc207168a03470d,https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
2022-12-20,Dark Lover (Black Dagger Brotherhood #1),Romance,Â£12.87,1,In stock,4,2b69d289279aabfd,https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html
2022-12-20,Changing the Game (Play by Play #2),Romance,Â£13.38,3,In stock,4,aaebac5fda798b1b,https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html
2022-12-20,A Walk to Remember,Romance,Â£56.43,1,In stock,4,aead11697d14ea36,https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
2022-12-20,The Purest Hook (Second Circle Tattoos #3),Romance,Â£12.25,1,In stock,3,969f6c7e86554814,https://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
2022-12-20,The Obsession,Romance,Â£45.43,1,In stock,3,ee441c8e027caa66,https://books.toscrape.com/catalogue/the-obsession_268/index.html
2022-12-20,Reservations for Two,Romance,Â£11.10,3,In stock,3,ecdf73ee66c33b17,https://books.toscrape.com/catalogue/reservations-for-two_211/index.html
2022-12-20,Best of My Love (Fool's Gold #20),Romance,Â£27.41,2,In stock,3,67dea6c75d6a1075,https://books.toscrape.com/catalogue/best-of-my-love-fools-gold-20_127/index.html
2022-12-20,Where Lightning Strikes (Bleeding Stars #3),Romance,Â£39.77,3,In stock,1,def389ddfda6991b,https://books.toscrape.com/catalogue/where-lightning-strikes-bleeding-stars-3_96/index.html
2022-12-20,This One Moment (Pushing Limits #1),Romance,Â£48.71,1,In stock,1,d6d98d3508c30f57,https://books.toscrape.com/catalogue/this-one-moment-pushing-limits-1_88/index.html
2022-12-20,"Rhythm, Chord & Malykhin",Romance,Â£28.34,2,In stock,1,9efb397067eb7e8a,https://books.toscrape.com/catalogue/rhythm-chord-malykhin_47/index.html
2022-12-20,My Perfect Mistake (Over the Top #1),Romance,Â£38.92,2,In stock,1,fd78f89878479f56,https://books.toscrape.com/catalogue/my-perfect-mistake-over-the-top-1_35/index.html
2022-12-20,Listen to Me (Fusion #1),Romance,Â£58.99,3,In stock,1,6e712ea24e77bd96,https://books.toscrape.com/catalogue/listen-to-me-fusion-1_29/index.html
2022-12-20,Imperfect Harmony,Romance,Â£34.74,4,In stock,1,f28f7299d38c0932,https://books.toscrape.com/catalogue/imperfect-harmony_26/index.html
2022-12-20,Fighting Fate (Fighting #6),Romance,Â£39.24,3,In stock,1,6390772a3094939d,https://books.toscrape.com/catalogue/fighting-fate-fighting-6_18/index.html
2022-12-20,Deep Under (Walker Security #1),Romance,Â£47.09,5,In stock,1,0072b94dfa30608e,https://books.toscrape.com/catalogue/deep-under-walker-security-1_15/index.html
2022-12-20,Charity's Cross (Charles Towne Belles #4),Romance,Â£41.24,1,In stock,1,a96404cb928895f3,https://books.toscrape.com/catalogue/charitys-cross-charles-towne-belles-4_12/index.html
2022-12-20,Bounty (Colorado Mountain #7),Romance,Â£37.26,4,In stock,1,abc0b15f2c907ff0,https://books.toscrape.com/catalogue/bounty-colorado-mountain-7_9/index.html
2022-12-20,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,Womens Fiction,Â£57.36,4,In stock,15,fd8585283fc7d2d7,https://books.toscrape.com/catalogue/i-had-a-nice-time-and-other-lies-how-to-find-love-sht-like-that_814/index.html
2022-12-20,Will You Won't You Want Me?,Womens Fiction,Â£13.86,3,In stock,12,077b635ff2afc578,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html
2022-12-20,Keep Me Posted,Womens Fiction,Â£20.46,4,In stock,11,20dc4f1ac5d4fd9c,https://books.toscrape.com/catalogue/keep-me-posted_594/index.html
2022-12-20,Grey (Fifty Shades #4),Womens Fiction,Â£48.49,4,In stock,11,b5953ca1f8a0b8d7,https://books.toscrape.com/catalogue/grey-fifty-shades-4_592/index.html
2022-12-20,Meternity,Womens Fiction,Â£43.58,3,In stock,7,725cd8d23d78cdca,https://books.toscrape.com/catalogue/meternity_478/index.html
2022-12-20,Some Women,Womens Fiction,Â£13.73,5,In stock,4,31f5bbf4974d29c9,https://books.toscrape.com/catalogue/some-women_341/index.html
2022-12-20,Shopaholic Ties the Knot (Shopaholic #3),Womens Fiction,Â£48.39,5,In stock,4,38199c5d7da0c0ef,https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html
2022-12-20,Can You Keep a Secret?,Womens Fiction,Â£21.94,1,In stock,4,0812f54c93d726ce,https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
2022-12-20,Twenties Girl,Womens Fiction,Â£42.80,2,In stock,3,8ebad30219b8679c,https://books.toscrape.com/catalogue/twenties-girl_292/index.html
2022-12-20,The Undomestic Goddess,Womens Fiction,Â£45.75,4,In stock,3,813cff2aefa5d1f0,https://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
2022-12-20,The Nanny Diaries (Nanny #1),Womens Fiction,Â£52.53,5,In stock,3,6263c1d2997b8ce0,https://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
2022-12-20,The Devil Wears Prada (The Devil Wears Prada #1),Womens Fiction,Â£44.29,1,In stock,3,a6ab0cb7106a67f2,https://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
2022-12-20,Something Borrowed (Darcy & Rachel #1),Womens Fiction,Â£48.96,5,In stock,3,ac27ab4bcd9c492e,https://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
2022-12-20,Something Blue (Darcy & Rachel #2),Womens Fiction,Â£54.62,1,In stock,3,3fc9d51d1c4d6ba7,https://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
2022-12-20,I've Got Your Number,Womens Fiction,Â£19.69,1,In stock,3,6b32b561dab8036c,https://books.toscrape.com/catalogue/ive-got-your-number_173/index.html
2022-12-20,The Edge of Reason (Bridget Jones #2),Womens Fiction,Â£19.18,4,In stock,1,29fc016c459aeb14,https://books.toscrape.com/catalogue/the-edge-of-reason-bridget-jones-2_63/index.html
2022-12-20,Bridget Jones's Diary (Bridget Jones #1),Womens Fiction,Â£29.82,1,In stock,1,a2b4b685dfa94733,https://books.toscrape.com/catalogue/bridget-joness-diary-bridget-jones-1_10/index.html
2022-12-20,Soumission,Fiction,Â£50.10,1,In stock,20,6957f44c3847a760,https://books.toscrape.com/catalogue/soumission_998/index.html
2022-12-20,Private Paris (Private #10),Fiction,Â£47.61,5,In stock,17,b12b89017878a60d,https://books.toscrape.com/catalogue/private-paris-private-10_958/index.html
2022-12-20,"We Love You, Charlie Freeman",Fiction,Â£50.27,5,In stock,16,8d455c7539795d2a,https://books.toscrape.com/catalogue/we-love-you-charlie-freeman_954/index.html
2022-12-20,Thirst,Fiction,Â£17.27,5,In stock,16,709822d0b5bcb7f4,https://books.toscrape.com/catalogue/thirst_946/index.html
2022-12-20,The Murder That Never Was (Forensic Instincts #5),Fiction,Â£54.11,3,In stock,16,d01ac97e2b8947c2,https://books.toscrape.com/catalogue/the-murder-that-never-was-forensic-instincts-5_939/index.html
2022-12-20,Tuesday Nights in 1980,Fiction,Â£21.04,2,In stock,15,b8736690cf263a3c,https://books.toscrape.com/catalogue/tuesday-nights-in-1980_870/index.html
2022-12-20,The Vacationers,Fiction,Â£42.15,4,In stock,15,fd3a622648667296,https://books.toscrape.com/catalogue/the-vacationers_863/index.html
2022-12-20,The Regional Office Is Under Attack!,Fiction,Â£51.36,5,In stock,15,0651062381f0636a,https://books.toscrape.com/catalogue/the-regional-office-is-under-attack_858/index.html
2022-12-20,Finders Keepers (Bill Hodges Trilogy #2),Fiction,Â£53.53,5,In stock,15,edb3097e71330040,https://books.toscrape.com/catalogue/finders-keepers-bill-hodges-trilogy-2_807/index.html
2022-12-20,The Time Keeper,Fiction,Â£27.88,5,In stock,14,e9906e2f0d189745,https://books.toscrape.com/catalogue/the-time-keeper_766/index.html
2022-12-20,The Testament of Mary,Fiction,Â£52.67,4,In stock,14,081305e6df719dff,https://books.toscrape.com/catalogue/the-testament-of-mary_765/index.html
2022-12-20,The First Hostage (J.B. Collins #2),Fiction,Â£25.85,3,In stock,14,a86972014275e072,https://books.toscrape.com/catalogue/the-first-hostage-jb-collins-2_749/index.html
2022-12-20,Take Me with You,Fiction,Â£45.21,3,In stock,14,2c04320e110a14a3,https://books.toscrape.com/catalogue/take-me-with-you_741/index.html
2022-12-20,Still Life with Bread Crumbs,Fiction,Â£26.41,3,In stock,14,fe44cc816576c652,https://books.toscrape.com/catalogue/still-life-with-bread-crumbs_738/index.html
2022-12-20,Shtum,Fiction,Â£55.84,4,In stock,14,830fb3967c74866d,https://books.toscrape.com/catalogue/shtum_733/index.html
